,lat,lon,capacity
31647,47.0,-109.375,3.83
31648,47.0,-109.0625,3.9
31649,47.0,-109.0625,3.9
31650,47.0,-120.1875,4.17
31651,47.0,-120.1875,4.17
31652,47.0,-120.1875,4.17
31653,47.0,-120.1875,4.17
31654,47.0,-120.125,4.17
31655,47.0,-120.125,4.17
31656,47.0,-120.125,4.17
31657,47.0,-120.0625,4.17
31658,47.0,-120.0625,4.17
31659,47.0,-120.0625,4.17
31660,47.0,-120.0625,4.17
31661,47.0,-120.0,4.17
31662,47.0,-110.25,3.83
31663,47.0,-109.25,3.9
31664,47.0,-102.875,3.94
31665,47.0,-100.8125,3.83
31666,47.03125,-122.1875,3.26
31667,47.03125,-122.1875,3.26
31668,47.03125,-120.1875,4.17
31669,47.03125,-120.1875,4.17
31670,47.03125,-120.1875,4.17
31671,47.03125,-120.1875,4.17
31672,47.03125,-120.125,4.17
31673,47.03125,-120.125,4.17
31674,47.03125,-120.125,4.17
31675,47.03125,-120.0625,4.17
31676,47.03125,-120.0625,4.17
31677,47.03125,-120.0625,4.17
31678,47.03125,-120.0625,4.17
31679,47.03125,-112.4375,3.98
31680,47.03125,-110.0,3.83
31681,47.03125,-120.4375,4.17
31682,47.03125,-120.4375,4.17
31683,47.03125,-120.1875,4.17
31684,47.03125,-120.1875,4.17
31685,47.03125,-120.1875,4.17
31686,47.03125,-120.1875,4.17
31687,47.03125,-120.125,4.17
31688,47.03125,-120.125,4.17
31689,47.03125,-120.125,4.17
31690,47.03125,-120.0625,4.17
31691,47.03125,-120.0625,4.17
31692,47.03125,-120.0625,4.17
31693,47.03125,-120.0625,4.17
31694,47.03125,-112.1875,3.98
31695,47.03125,-112.1875,3.98
31696,47.03125,-110.4375,3.85
31697,47.03125,-110.375,3.83
31698,47.03125,-110.375,3.83
31699,47.03125,-110.3125,3.83
31700,47.03125,-108.5,4.02
31701,47.03125,-108.4375,4.02
31702,47.03125,-108.4375,4.02
31703,47.03125,-107.0625,4.04
31704,47.03125,-102.8125,3.94
31705,47.03125,-102.0625,3.9
31706,47.03125,-100.875,3.83
31707,47.0625,-120.4375,4.17
31708,47.0625,-120.4375,4.17
31709,47.0625,-120.1875,4.17
31710,47.0625,-120.1875,4.17
31711,47.0625,-120.1875,4.17
31712,47.0625,-120.1875,4.17
31713,47.0625,-120.125,4.17
31714,47.0625,-120.125,4.17
31715,47.0625,-120.125,4.17
31716,47.0625,-120.0625,4.17
31717,47.0625,-120.0625,4.17
31718,47.0625,-120.0625,4.17
31719,47.0625,-110.375,3.83
31720,47.0625,-110.375,3.83
31721,47.0625,-108.5,4.02
31722,47.0625,-108.4375,4.02
31723,47.0625,-106.875,4.04
31724,47.0625,-106.8125,4.04
31725,47.0625,-120.4375,4.17
31726,47.0625,-120.25,4.17
31727,47.0625,-120.1875,4.17
31728,47.0625,-120.1875,4.17
31729,47.0625,-120.1875,4.17
31730,47.0625,-120.1875,4.17
31731,47.0625,-120.125,4.17
31732,47.0625,-120.125,4.17
31733,47.0625,-120.125,4.17
31734,47.0625,-120.0625,4.17
31735,47.0625,-120.0625,4.17
31736,47.0625,-115.8125,3.81
31737,47.0625,-115.8125,3.81
31738,47.0625,-111.625,3.98
31739,47.0625,-110.4375,3.85
31740,47.0625,-110.4375,3.85
31741,47.0625,-110.375,3.83
31742,47.0625,-110.375,3.83
31743,47.0625,-108.4375,4.02
31744,47.0625,-106.8125,4.04
31745,47.0625,-100.8125,3.83
31746,47.09375,-120.25,4.17
31747,47.09375,-120.1875,4.17
31748,47.09375,-120.1875,4.17
31749,47.09375,-120.1875,4.17
31750,47.09375,-120.125,4.17
31751,47.09375,-120.125,4.17
31752,47.09375,-120.125,4.17
31753,47.09375,-120.0625,4.17
31754,47.09375,-120.0625,4.17
31755,47.09375,-110.4375,3.85
31756,47.09375,-110.375,3.83
31757,47.09375,-110.375,3.83
31758,47.09375,-109.0625,3.9
31759,47.09375,-109.0625,3.9
31760,47.09375,-109.0625,3.9
31761,47.09375,-109.0,3.9
31762,47.09375,-108.8125,3.9
31763,47.09375,-108.625,4.02
31764,47.09375,-108.625,4.02
31765,47.09375,-102.0,3.9
31766,47.09375,-121.8125,3.26
31767,47.09375,-120.875,4.08
31768,47.09375,-120.25,4.17
31769,47.09375,-120.1875,4.17
31770,47.09375,-120.125,4.17
31771,47.09375,-120.125,4.17
31772,47.09375,-120.125,4.17
31773,47.09375,-120.0625,4.17
31774,47.09375,-120.0625,4.17
31775,47.09375,-114.9375,3.69
31776,47.09375,-110.4375,3.85
31777,47.09375,-110.375,3.83
31778,47.09375,-109.1875,3.9
31779,47.09375,-108.4375,4.02
31780,47.09375,-103.0,3.94
31781,47.125,-121.8125,3.26
31782,47.125,-121.75,3.26
31783,47.125,-120.1875,4.17
31784,47.125,-120.1875,4.17
31785,47.125,-120.1875,4.17
31786,47.125,-120.1875,4.17
31787,47.125,-120.125,4.17
31788,47.125,-116.5,3.95
31789,47.125,-115.8125,3.81
31790,47.125,-112.3125,3.98
31791,47.125,-112.3125,3.98
31792,47.125,-112.3125,3.98
31793,47.125,-112.25,3.98
31794,47.125,-112.25,3.98
31795,47.125,-112.25,3.98
31796,47.125,-110.4375,3.85
31797,47.125,-110.375,3.83
31798,47.125,-108.625,4.02
31799,47.125,-107.0,4.04
31800,47.125,-107.0,4.04
31801,47.125,-106.9375,4.04
31802,47.125,-106.875,4.04
31803,47.15625,-121.8125,3.26
31804,47.15625,-120.1875,4.17
31805,47.15625,-120.1875,4.17
31806,47.15625,-120.1875,4.17
31807,47.15625,-120.125,4.17
31808,47.15625,-120.125,4.17
31809,47.15625,-120.125,4.17
31810,47.15625,-117.0,3.95
31811,47.15625,-116.9375,3.95
31812,47.15625,-116.5625,3.95
31813,47.15625,-116.5,3.95
31814,47.15625,-116.1875,3.81
31815,47.15625,-115.9375,3.81
31816,47.15625,-115.9375,3.81
31817,47.15625,-112.3125,3.98
31818,47.15625,-112.3125,3.98
31819,47.15625,-111.75,3.98
31820,47.15625,-110.4375,3.85
31821,47.15625,-110.4375,3.85
31822,47.15625,-110.4375,3.85
31823,47.15625,-110.4375,3.85
31824,47.15625,-110.375,3.83
31825,47.15625,-107.0,4.04
31826,47.15625,-106.875,4.04
31827,47.15625,-106.875,4.04
31828,47.15625,-121.8125,3.26
31829,47.15625,-121.75,3.26
31830,47.15625,-121.5,4.08
31831,47.15625,-120.1875,4.17
31832,47.15625,-120.1875,4.17
31833,47.15625,-120.125,4.17
31834,47.15625,-120.125,4.17
31835,47.15625,-116.9375,3.95
31836,47.15625,-115.9375,3.81
31837,47.15625,-115.9375,3.81
31838,47.15625,-112.3125,3.98
31839,47.15625,-112.3125,3.98
31840,47.15625,-112.3125,3.98
31841,47.15625,-111.6875,3.98
31842,47.15625,-111.625,3.98
31843,47.15625,-110.5,3.85
31844,47.15625,-110.5,3.85
31845,47.15625,-110.4375,3.85
31846,47.15625,-110.4375,3.85
31847,47.15625,-110.4375,3.85
31848,47.15625,-109.125,3.9
31849,47.1875,-120.25,4.17
31850,47.1875,-120.1875,4.17
31851,47.1875,-120.1875,4.17
31852,47.1875,-120.125,4.17
31853,47.1875,-120.125,4.17
31854,47.1875,-120.125,4.17
31855,47.1875,-117.0,3.95
31856,47.1875,-116.0625,3.81
31857,47.1875,-116.0,3.81
31858,47.1875,-115.9375,3.81
31859,47.1875,-115.9375,3.81
31860,47.1875,-115.75,3.81
31861,47.1875,-115.5625,3.69
31862,47.1875,-115.5625,3.69
31863,47.1875,-112.375,3.98
31864,47.1875,-112.375,3.98
31865,47.1875,-112.3125,3.98
31866,47.1875,-112.3125,3.98
31867,47.1875,-112.3125,3.98
31868,47.1875,-112.3125,3.98
31869,47.1875,-111.6875,3.98
31870,47.1875,-111.6875,3.98
31871,47.1875,-111.625,3.98
31872,47.1875,-111.625,3.98
31873,47.1875,-111.625,3.98
31874,47.1875,-111.25,3.85
31875,47.1875,-110.625,3.85
31876,47.1875,-110.5625,3.85
31877,47.1875,-110.5625,3.85
31878,47.1875,-110.5,3.85
31879,47.1875,-110.5,3.85
31880,47.1875,-110.5,3.85
31881,47.1875,-110.4375,3.85
31882,47.1875,-110.4375,3.85
31883,47.1875,-110.4375,3.85
31884,47.1875,-108.8125,3.9
31885,47.1875,-107.0,4.04
31886,47.1875,-101.9375,3.9
31887,47.1875,-120.1875,4.17
31888,47.1875,-120.1875,4.17
31889,47.1875,-120.125,4.17
31890,47.1875,-120.125,4.17
31891,47.1875,-117.0,3.95
31892,47.1875,-116.0625,3.81
31893,47.1875,-116.0625,3.81
31894,47.1875,-116.0,3.81
31895,47.1875,-116.0,3.81
31896,47.1875,-116.0,3.81
31897,47.1875,-115.9375,3.81
31898,47.1875,-115.9375,3.81
31899,47.1875,-115.875,3.81
31900,47.1875,-115.75,3.81
31901,47.1875,-115.625,3.69
31902,47.1875,-115.625,3.69
31903,47.1875,-112.375,3.98
31904,47.1875,-112.375,3.98
31905,47.1875,-112.3125,3.98
31906,47.1875,-112.3125,3.98
31907,47.1875,-112.3125,3.98
31908,47.1875,-111.6875,3.98
31909,47.1875,-111.1875,3.85
31910,47.1875,-111.125,3.85
31911,47.1875,-110.5625,3.85
31912,47.1875,-110.5,3.85
31913,47.1875,-110.5,3.85
31914,47.1875,-110.5,3.85
31915,47.1875,-110.4375,3.85
31916,47.1875,-110.4375,3.85
31917,47.1875,-110.4375,3.85
31918,47.1875,-110.0625,3.83
31919,47.1875,-107.0,4.04
31920,47.21875,-120.25,4.17
31921,47.21875,-120.1875,4.17
31922,47.21875,-120.1875,4.17
31923,47.21875,-120.125,4.17
31924,47.21875,-116.6875,3.95
31925,47.21875,-116.625,3.95
31926,47.21875,-116.0625,3.81
31927,47.21875,-115.9375,3.81
31928,47.21875,-115.9375,3.81
31929,47.21875,-115.875,3.81
31930,47.21875,-115.75,3.81
31931,47.21875,-115.75,3.81
31932,47.21875,-114.25,3.94
31933,47.21875,-112.3125,3.98
31934,47.21875,-112.3125,3.98
31935,47.21875,-112.3125,3.98
31936,47.21875,-112.3125,3.98
31937,47.21875,-112.25,3.98
31938,47.21875,-111.75,3.98
31939,47.21875,-111.75,3.98
31940,47.21875,-111.75,3.98
31941,47.21875,-111.6875,3.98
31942,47.21875,-111.6875,3.98
31943,47.21875,-111.6875,3.98
31944,47.21875,-111.625,3.98
31945,47.21875,-111.625,3.98
31946,47.21875,-111.25,3.85
31947,47.21875,-111.0,3.85
31948,47.21875,-110.625,3.85
31949,47.21875,-110.625,3.85
31950,47.21875,-110.5625,3.85
31951,47.21875,-110.5625,3.85
31952,47.21875,-110.5625,3.85
31953,47.21875,-110.5,3.85
31954,47.21875,-110.5,3.85
31955,47.21875,-110.5,3.85
31956,47.21875,-110.4375,3.85
31957,47.21875,-110.4375,3.85
31958,47.21875,-110.3125,3.83
31959,47.21875,-110.0625,3.83
31960,47.21875,-110.0625,3.83
31961,47.21875,-108.625,4.02
31962,47.21875,-121.375,4.08
31963,47.21875,-120.1875,4.17
31964,47.21875,-120.1875,4.17
31965,47.21875,-117.5,4.15
31966,47.21875,-117.5,4.15
31967,47.21875,-117.4375,4.15
31968,47.21875,-116.625,3.95
31969,47.21875,-116.0625,3.81
31970,47.21875,-116.0,3.81
31971,47.21875,-116.0,3.81
31972,47.21875,-116.0,3.81
31973,47.21875,-115.9375,3.81
31974,47.21875,-115.875,3.81
31975,47.21875,-112.375,3.98
31976,47.21875,-112.375,3.98
31977,47.21875,-112.3125,3.98
31978,47.21875,-112.3125,3.98
31979,47.21875,-111.75,3.98
31980,47.21875,-110.5625,3.85
31981,47.21875,-110.5,3.85
31982,47.21875,-110.5,3.85
31983,47.21875,-110.5,3.85
31984,47.21875,-110.5,3.85
31985,47.21875,-110.3125,3.83
31986,47.25,-120.4375,4.17
31987,47.25,-120.1875,4.17
31988,47.25,-120.1875,4.17
31989,47.25,-120.1875,4.17
31990,47.25,-117.1875,3.95
31991,47.25,-116.125,3.81
31992,47.25,-112.375,3.98
31993,47.25,-112.375,3.98
31994,47.25,-112.3125,3.98
31995,47.25,-110.875,3.85
31996,47.25,-110.5625,3.85
31997,47.25,-110.5625,3.85
31998,47.25,-110.5,3.85
31999,47.25,-110.5,3.85
32000,47.25,-110.5,3.85
32001,47.25,-110.5,3.85
32002,47.25,-110.0625,3.83
32003,47.25,-109.9375,3.83
32004,47.25,-108.375,4.02
32005,47.25,-121.3125,4.08
32006,47.25,-120.1875,4.17
32007,47.25,-120.1875,4.17
32008,47.25,-117.4375,4.15
32009,47.25,-116.25,3.81
32010,47.25,-116.1875,3.81
32011,47.25,-116.125,3.81
32012,47.25,-116.0625,3.81
32013,47.25,-115.5625,3.69
32014,47.25,-112.375,3.98
32015,47.25,-112.375,3.98
32016,47.25,-112.3125,3.98
32017,47.25,-111.75,3.98
32018,47.25,-111.25,3.85
32019,47.25,-110.9375,3.85
32020,47.25,-110.125,3.83
32021,47.25,-110.0625,3.83
32022,47.25,-110.0625,3.83
32023,47.25,-108.75,3.9
32024,47.25,-108.6875,3.9
32025,47.28125,-121.6875,3.26
32026,47.28125,-121.3125,4.08
32027,47.28125,-120.3125,4.17
32028,47.28125,-120.25,4.17
32029,47.28125,-116.75,3.95
32030,47.28125,-116.3125,3.81
32031,47.28125,-114.4375,3.94
32032,47.28125,-112.375,3.98
32033,47.28125,-111.9375,3.98
32034,47.28125,-111.25,3.85
32035,47.28125,-110.9375,3.85
32036,47.28125,-110.75,3.85
32037,47.28125,-110.6875,3.85
32038,47.28125,-110.375,3.83
32039,47.28125,-110.125,3.83
32040,47.28125,-110.0625,3.83
32041,47.28125,-110.0,3.83
32042,47.28125,-109.9375,3.83
32043,47.28125,-109.125,3.9
32044,47.28125,-108.625,4.02
32045,47.28125,-108.375,4.02
32046,47.28125,-121.8125,3.26
32047,47.28125,-120.25,4.17
32048,47.28125,-120.1875,4.17
32049,47.28125,-120.1875,4.17
32050,47.28125,-117.5,4.15
32051,47.28125,-116.375,3.95
32052,47.28125,-112.4375,3.98
32053,47.28125,-112.4375,3.98
32054,47.28125,-112.375,3.98
32055,47.28125,-112.375,3.98
32056,47.28125,-111.0,3.85
32057,47.28125,-109.875,3.83
32058,47.28125,-108.875,3.9
32059,47.28125,-108.625,4.02
32060,47.28125,-107.3125,4.04
32061,47.28125,-102.8125,3.94
32062,47.3125,-121.8125,3.26
32063,47.3125,-120.3125,4.17
32064,47.3125,-120.3125,4.17
32065,47.3125,-120.25,4.17
32066,47.3125,-117.8125,4.15
32067,47.3125,-117.8125,4.15
32068,47.3125,-114.4375,3.94
32069,47.3125,-114.375,3.94
32070,47.3125,-114.375,3.94
32071,47.3125,-111.875,3.98
32072,47.3125,-111.8125,3.98
32073,47.3125,-111.8125,3.98
32074,47.3125,-111.25,3.85
32075,47.3125,-109.9375,3.83
32076,47.3125,-108.9375,3.9
32077,47.3125,-108.5,4.02
32078,47.3125,-102.9375,3.94
32079,47.3125,-102.8125,3.94
32080,47.3125,-120.3125,4.17
32081,47.3125,-117.5625,4.15
32082,47.3125,-117.375,3.95
32083,47.3125,-116.8125,3.95
32084,47.3125,-116.75,3.95
32085,47.3125,-114.4375,3.94
32086,47.3125,-114.4375,3.94
32087,47.3125,-114.4375,3.94
32088,47.3125,-112.4375,3.98
32089,47.3125,-112.4375,3.98
32090,47.3125,-112.4375,3.98
32091,47.3125,-112.4375,3.98
32092,47.3125,-111.875,3.98
32093,47.3125,-110.625,3.85
32094,47.3125,-110.5,3.85
32095,47.3125,-110.3125,3.83
32096,47.3125,-110.1875,3.83
32097,47.34375,-121.8125,3.26
32098,47.34375,-120.375,4.17
32099,47.34375,-117.375,3.95
32100,47.34375,-116.75,3.95
32101,47.34375,-116.75,3.95
32102,47.34375,-114.5625,3.94
32103,47.34375,-114.5,3.94
32104,47.34375,-112.5,3.86
32105,47.34375,-112.5,3.86
32106,47.34375,-112.4375,3.98
32107,47.34375,-112.4375,3.98
32108,47.34375,-111.875,3.98
32109,47.34375,-111.875,3.98
32110,47.34375,-111.875,3.98
32111,47.34375,-111.8125,3.98
32112,47.34375,-111.8125,3.98
32113,47.34375,-110.25,3.83
32114,47.34375,-110.1875,3.83
32115,47.34375,-108.3125,4.02
32116,47.34375,-120.3125,4.17
32117,47.34375,-120.3125,4.17
32118,47.34375,-120.3125,4.17
32119,47.34375,-116.8125,3.95
32120,47.34375,-116.8125,3.95
32121,47.34375,-116.8125,3.95
32122,47.34375,-112.5,3.86
32123,47.34375,-112.5,3.86
32124,47.34375,-112.5,3.86
32125,47.34375,-112.4375,3.98
32126,47.34375,-112.4375,3.98
32127,47.34375,-111.875,3.98
32128,47.34375,-110.125,3.83
32129,47.34375,-109.9375,3.83
32130,47.34375,-108.4375,4.02
32131,47.34375,-103.0625,3.94
32132,47.34375,-102.9375,3.94
32133,47.375,-121.5625,4.08
32134,47.375,-120.3125,4.17
32135,47.375,-116.875,3.95
32136,47.375,-116.8125,3.95
32137,47.375,-114.5625,3.94
32138,47.375,-112.5625,3.86
32139,47.375,-112.5625,3.86
32140,47.375,-112.5,3.86
32141,47.375,-112.5,3.86
32142,47.375,-112.5,3.86
32143,47.375,-111.875,3.98
32144,47.375,-111.875,3.98
32145,47.375,-110.125,3.83
32146,47.375,-108.5,4.02
32147,47.375,-108.375,4.02
32148,47.375,-102.25,3.9
32149,47.40625,-122.0,3.26
32150,47.40625,-120.375,4.17
32151,47.40625,-114.6875,3.69
32152,47.40625,-112.5625,3.86
32153,47.40625,-112.5,3.86
32154,47.40625,-112.5,3.86
32155,47.40625,-112.5,3.86
32156,47.40625,-112.5,3.86
32157,47.40625,-112.0,3.98
32158,47.40625,-109.5625,3.83
32159,47.40625,-102.375,3.9
32160,47.40625,-114.9375,3.69
32161,47.40625,-112.625,3.86
32162,47.40625,-112.5625,3.86
32163,47.40625,-112.5,3.86
32164,47.40625,-112.5,3.86
32165,47.40625,-112.5,3.86
32166,47.40625,-108.75,3.9
32167,47.40625,-108.25,4.02
32168,47.4375,-112.625,3.86
32169,47.4375,-112.625,3.86
32170,47.4375,-112.5625,3.86
32171,47.4375,-112.5625,3.86
32172,47.4375,-112.5625,3.86
32173,47.4375,-112.5625,3.86
32174,47.4375,-112.5,3.86
32175,47.4375,-112.5,3.86
32176,47.4375,-112.5,3.86
32177,47.4375,-108.75,3.9
32178,47.4375,-108.625,4.02
32179,47.4375,-102.6875,3.94
32180,47.4375,-101.8125,3.9
32181,47.4375,-101.5,3.83
32182,47.4375,-101.25,3.83
32183,47.4375,-121.75,3.26
32184,47.4375,-117.0,3.95
32185,47.4375,-116.9375,3.95
32186,47.4375,-116.9375,3.95
32187,47.4375,-114.9375,3.69
32188,47.4375,-112.625,3.86
32189,47.4375,-112.625,3.86
32190,47.4375,-112.625,3.86
32191,47.4375,-112.5625,3.86
32192,47.4375,-112.5625,3.86
32193,47.4375,-112.5625,3.86
32194,47.4375,-112.5625,3.86
32195,47.4375,-112.5,3.86
32196,47.4375,-112.4375,3.98
32197,47.4375,-109.9375,3.83
32198,47.46875,-117.5,3.92
32199,47.46875,-112.625,3.76
32200,47.46875,-112.625,3.76
32201,47.46875,-112.625,3.76
32202,47.46875,-112.5625,3.76
32203,47.46875,-112.5625,3.76
32204,47.46875,-112.5625,3.76
32205,47.46875,-112.5625,3.76
32206,47.46875,-112.375,3.91
32207,47.46875,-110.0,3.93
32208,47.46875,-101.9375,3.75
32209,47.46875,-101.3125,3.75
32210,47.46875,-116.0,3.67
32211,47.46875,-112.625,3.76
32212,47.46875,-112.625,3.76
32213,47.46875,-112.5625,3.76
32214,47.46875,-112.5625,3.76
32215,47.46875,-108.75,3.94
32216,47.46875,-102.8125,3.8
32217,47.46875,-102.0625,3.75
32218,47.5,-116.25,3.67
32219,47.5,-116.0625,3.67
32220,47.5,-116.0,3.67
32221,47.5,-115.875,3.67
32222,47.5,-115.75,3.67
32223,47.5,-112.625,3.76
32224,47.5,-112.5625,3.76
32225,47.5,-108.8125,3.94
32226,47.5,-118.0,3.92
32227,47.5,-117.4375,3.92
32228,47.5,-116.5625,3.81
32229,47.5,-116.3125,3.67
32230,47.5,-116.25,3.67
32231,47.5,-116.0625,3.67
32232,47.5,-116.0,3.67
32233,47.5,-115.9375,3.67
32234,47.5,-115.875,3.67
32235,47.5,-114.6875,3.78
32236,47.5,-112.625,3.76
32237,47.5,-112.5625,3.76
32238,47.5,-111.4375,3.91
32239,47.5,-108.9375,3.94
32240,47.5,-108.75,3.94
32241,47.5,-101.5625,3.75
32242,47.53125,-121.5625,3.55
32243,47.53125,-116.5,3.81
32244,47.53125,-116.5,3.81
32245,47.53125,-116.4375,3.81
32246,47.53125,-116.375,3.81
32247,47.53125,-116.375,3.81
32248,47.53125,-116.25,3.67
32249,47.53125,-115.9375,3.67
32250,47.53125,-115.9375,3.67
32251,47.53125,-112.625,3.76
32252,47.53125,-112.625,3.76
32253,47.53125,-112.625,3.76
32254,47.53125,-112.5625,3.76
32255,47.53125,-112.5625,3.76
32256,47.53125,-111.0,3.91
32257,47.53125,-110.5625,3.91
32258,47.53125,-110.5625,3.91
32259,47.53125,-108.75,3.94
32260,47.53125,-102.1875,3.75
32261,47.53125,-117.6875,3.92
32262,47.53125,-117.625,3.92
32263,47.53125,-117.4375,3.92
32264,47.53125,-114.6875,3.78
32265,47.53125,-112.625,3.76
32266,47.53125,-112.625,3.76
32267,47.53125,-112.5625,3.76
32268,47.53125,-110.6875,3.91
32269,47.53125,-110.625,3.91
32270,47.53125,-110.5625,3.91
32271,47.53125,-110.5625,3.91
32272,47.53125,-110.5625,3.91
32273,47.53125,-110.5,3.91
32274,47.53125,-110.5,3.91
32275,47.53125,-110.4375,3.91
32276,47.53125,-110.4375,3.91
32277,47.53125,-110.375,3.93
32278,47.53125,-110.375,3.93
32279,47.53125,-110.375,3.93
32280,47.53125,-109.6875,3.93
32281,47.53125,-109.375,3.93
32282,47.53125,-109.3125,3.94
32283,47.53125,-106.9375,3.92
32284,47.53125,-102.9375,3.8
32285,47.53125,-102.875,3.8
32286,47.53125,-102.5625,3.75
32287,47.5625,-117.9375,3.92
32288,47.5625,-117.4375,3.92
32289,47.5625,-112.625,3.76
32290,47.5625,-112.625,3.76
32291,47.5625,-112.5625,3.76
32292,47.5625,-112.5625,3.76
32293,47.5625,-110.5625,3.91
32294,47.5625,-110.5,3.91
32295,47.5625,-110.4375,3.91
32296,47.5625,-110.4375,3.91
32297,47.5625,-110.4375,3.91
32298,47.5625,-110.4375,3.91
32299,47.5625,-110.375,3.93
32300,47.5625,-110.375,3.93
32301,47.5625,-101.0625,3.75
32302,47.5625,-101.0,3.75
32303,47.5625,-115.9375,3.67
32304,47.5625,-112.625,3.76
32305,47.5625,-112.5625,3.76
32306,47.5625,-112.5625,3.76
32307,47.5625,-110.6875,3.91
32308,47.5625,-110.5625,3.91
32309,47.5625,-110.5625,3.91
32310,47.5625,-110.5625,3.91
32311,47.5625,-110.4375,3.91
32312,47.5625,-110.4375,3.91
32313,47.5625,-110.4375,3.91
32314,47.5625,-110.4375,3.91
32315,47.5625,-110.375,3.93
32316,47.5625,-109.6875,3.93
32317,47.5625,-107.25,3.92
32318,47.5625,-102.875,3.8
32319,47.5625,-102.875,3.8
32320,47.5625,-102.875,3.8
32321,47.5625,-102.8125,3.8
32322,47.5625,-102.8125,3.8
32323,47.59375,-121.6875,3.17
32324,47.59375,-117.875,3.92
32325,47.59375,-117.875,3.92
32326,47.59375,-112.6875,3.76
32327,47.59375,-112.625,3.76
32328,47.59375,-112.5625,3.76
32329,47.59375,-112.5625,3.76
32330,47.59375,-110.5625,3.91
32331,47.59375,-110.5625,3.91
32332,47.59375,-110.5625,3.91
32333,47.59375,-110.5,3.91
32334,47.59375,-110.5,3.91
32335,47.59375,-110.4375,3.91
32336,47.59375,-110.4375,3.91
32337,47.59375,-110.4375,3.91
32338,47.59375,-110.4375,3.91
32339,47.59375,-109.0625,3.94
32340,47.59375,-112.625,3.76
32341,47.59375,-112.625,3.76
32342,47.59375,-112.625,3.76
32343,47.59375,-112.5625,3.76
32344,47.59375,-112.5625,3.76
32345,47.59375,-110.5625,3.91
32346,47.59375,-110.5625,3.91
32347,47.59375,-110.5625,3.91
32348,47.59375,-110.5625,3.91
32349,47.59375,-110.5,3.91
32350,47.59375,-110.5,3.91
32351,47.59375,-110.5,3.91
32352,47.59375,-110.5,3.91
32353,47.59375,-110.4375,3.91
32354,47.59375,-110.25,3.93
32355,47.59375,-109.5,3.93
32356,47.59375,-109.5,3.93
32357,47.59375,-108.9375,3.94
32358,47.625,-115.9375,3.67
32359,47.625,-114.75,3.78
32360,47.625,-112.625,3.76
32361,47.625,-112.625,3.76
32362,47.625,-112.625,3.76
32363,47.625,-112.5625,3.76
32364,47.625,-112.5625,3.76
32365,47.625,-110.5,3.91
32366,47.625,-110.5,3.91
32367,47.625,-110.4375,3.91
32368,47.625,-102.5625,3.75
32369,47.65625,-116.6875,3.81
32370,47.65625,-116.625,3.81
32371,47.65625,-115.9375,3.67
32372,47.65625,-112.625,3.76
32373,47.65625,-112.625,3.76
32374,47.65625,-112.5625,3.76
32375,47.65625,-112.5625,3.76
32376,47.65625,-112.5625,3.76
32377,47.65625,-110.5,3.91
32378,47.65625,-121.75,3.17
32379,47.65625,-116.625,3.81
32380,47.65625,-115.875,3.67
32381,47.65625,-112.625,3.76
32382,47.65625,-112.5625,3.76
32383,47.65625,-112.5625,3.76
32384,47.65625,-110.75,3.91
32385,47.65625,-108.9375,3.94
32386,47.6875,-120.375,4.09
32387,47.6875,-120.3125,4.09
32388,47.6875,-117.0625,3.81
32389,47.6875,-117.0,3.81
32390,47.6875,-112.625,3.76
32391,47.6875,-112.5625,3.76
32392,47.6875,-112.5625,3.76
32393,47.6875,-120.4375,4.09
32394,47.6875,-120.4375,4.09
32395,47.6875,-117.0625,3.81
32396,47.6875,-117.0,3.81
32397,47.6875,-117.0,3.81
32398,47.6875,-116.625,3.81
32399,47.6875,-112.625,3.76
32400,47.6875,-112.625,3.76
32401,47.6875,-112.625,3.76
32402,47.6875,-112.5625,3.76
32403,47.6875,-112.5625,3.76
32404,47.6875,-102.875,3.8
32405,47.71875,-121.6875,3.17
32406,47.71875,-120.4375,4.09
32407,47.71875,-120.3125,4.09
32408,47.71875,-117.9375,3.92
32409,47.71875,-112.625,3.76
32410,47.71875,-112.625,3.76
32411,47.71875,-112.5625,3.76
32412,47.71875,-112.5625,3.76
32413,47.71875,-102.5,3.75
32414,47.71875,-101.3125,3.75
32415,47.71875,-120.4375,4.09
32416,47.71875,-120.4375,4.09
32417,47.71875,-120.375,4.09
32418,47.71875,-120.3125,4.09
32419,47.71875,-117.9375,3.92
32420,47.71875,-112.5625,3.76
32421,47.71875,-112.5625,3.76
32422,47.71875,-110.8125,3.91
32423,47.75,-120.375,4.09
32424,47.75,-120.375,4.09
32425,47.75,-120.375,4.09
32426,47.75,-112.5625,3.76
32427,47.75,-112.5625,3.76
32428,47.75,-110.875,3.91
32429,47.75,-110.8125,3.91
32430,47.75,-109.8125,3.93
32431,47.75,-109.0625,3.94
32432,47.75,-120.375,4.09
32433,47.75,-120.375,4.09
32434,47.75,-120.3125,4.09
32435,47.75,-117.9375,3.92
32436,47.75,-112.5625,3.76
32437,47.75,-112.5625,3.76
32438,47.75,-110.8125,3.91
32439,47.75,-110.375,3.93
32440,47.78125,-120.375,4.09
32441,47.78125,-116.125,3.67
32442,47.78125,-112.625,3.76
32443,47.78125,-112.5625,3.76
32444,47.78125,-112.5625,3.76
32445,47.78125,-110.6875,3.91
32446,47.78125,-110.375,3.93
32447,47.78125,-110.3125,3.93
32448,47.78125,-110.25,3.93
32449,47.78125,-110.25,3.93
32450,47.78125,-110.25,3.93
32451,47.78125,-116.5,3.81
